Gemeinde,Einwohner,Website,Contact Name,Email,Phone,Email Status,Notes
Wöhrden,  1 302,https://woehrden.de,,,,,
Schafstedt,  1 302,https://schafstedt.de,,,,,
Gondershausen,  1 302,No Website,,,,,
Lehmen,  1 302,No Website,,,,,
Dürrholz,  1 302,No Website,,,,,
Ebertsheim,  1 301,No Website,,,,,
Oybin,  1 300,https://oybin.de,,,,,
Köngernheim,  1 300,https://koengernheim.de,,,,,
"Burgwindheim, M",  1 299,https://burgwindheim.de,,,,,
Carinerland,  1 298,https://carinerland.de,,,,,
Reinhardtsdorf-Schöna,  1 298,https://reinhardtsdorf-schoena.de,,,,,
Zschaitz-Ottewig,  1 298,No Website,,,,,
Marktoffingen,  1 298,https://marktoffingen.de,,,,,
Elstertrebnitz,  1 296,No Website,,,,,
Herschweiler-Pettersheim,  1 296,https://herschweiler-pettersheim.de,,,,,
Lehmkuhlen,  1 295,No Website,,,,,
Hürup,  1 294,https://huerup.de,,,,,
Schnega,  1 294,No Website,,,,,
Herforst,  1 294,https://herforst.de,,,,,
Gesees,  1 294,No Website,,,,,
Höslwang,  1 294,https://hoeslwang.de,,,,,
Zeschdorf,  1 292,No Website,,,,,
Klettbach,  1 292,https://klettbach.de,,,,,
Breitenburg,  1 292,https://gemeinde-breitenburg.de,,,,,
Holtsee,  1 292,https://holtsee.de,,,,,
Kottweiler-Schwanden,  1 292,https://kottweiler-schwanden.de,,,,,
Altefähr,  1 290,https://altefaehr.de,,,,,
Balgheim,  1 290,https://balgheim.de,,,,,
Reichenwalde,  1 289,No Website,,,,,
Bensdorf,  1 287,https://bensdorf.de,,,,,
"Siedenburg, Flecken",  1 287,No Website,,,,,
Altenkirchen,  1 287,https://altenkirchen.de,,,,,
Aufseß,  1 287,https://aufsess.de,,,,,
Nützen,  1 286,No Website,,,,,
Eppenbrunn,  1 284,No Website,,,,,
"Sankt Goarshausen, Loreleystadt, Stadt",  1 284,https://sankt-goarshausen.de,,,,,
Riegsee,  1 283,https://riegsee.de,,,,,
Seelingstädt,  1 282,https://seelingstaedt.de,,,,,
Osterspai,  1 282,No Website,,,,,
"Bütthard, M",  1 282,No Website,,,,,
Brücken,  1 281,https://bruecken.de,,,,,
Sölden,  1 281,https://soelden.de,,,,,
Seybothenreuth,  1 281,https://seybothenreuth.de,,,,,
Ebnath,  1 281,https://ebnath.de,,,,,
Mönchhagen,  1 280,No Website,,,,,
Rümpel,  1 280,No Website,,,,,
Tiddische,  1 280,https://tiddische.de,,,,,
Groß Kiesow,  1 279,No Website,,,,,
Horstedt,  1 279,https://horstedt.de,,,,,
Talheim,  1 279,https://talheim.de,,,,,
Trossin,  1 278,No Website,,,,,
Fachbach,  1 278,No Website,,,,,
Nübel,  1 277,No Website,,,,,
Dohren,  1 277,No Website,,,,,
Riol,  1 277,https://riol.de,,,,,
Kolbingen,  1 276,https://kolbingen.de,,,,,
Zurow,  1 275,No Website,,,,,
Niederwerth,  1 275,https://niederwerth.de,,,,,
Altenbuch,  1 275,https://altenbuch.de,,,,,
Staudt,  1 274,No Website,,,,,
Wallerfing,  1 274,No Website,,,,,
Malgersdorf,  1 274,No Website,,,,,
Todendorf,  1 273,https://todendorf.de,,,,,
Bokensdorf,  1 273,https://bokensdorf.de,,,,,
Königsfeld,  1 273,https://koenigsfeld.de,,,,,
Egglkofen,  1 273,https://egglkofen.de,,,,,
Drelsdorf,  1 272,https://drelsdorf.de,,,,,
Hornstorf,  1 271,No Website,,,,,
Stöckse,  1 271,https://stoeckse.de,,,,,
Dennheritz,  1 270,https://dennheritz.de,,,,,
Wittelshofen,  1 270,https://wittelshofen.de,,,,,
Kirchenpingarten,  1 270,https://kirchenpingarten.de,,,,,
Märkisch Linden,  1 269,No Website,,,,,
"Liebstadt, Stadt",  1 268,https://stadt-liebstadt.de,,,,,
Evessen,  1 267,https://evessen.de,,,,,
Dausenau,  1 267,No Website,,,,,
Kallstadt,  1 267,https://kallstadt.de,,,,,
Heuchelheim bei Frankenthal,  1 266,No Website,,,,,
Malching,  1 266,https://malching.de,,,,,
Steinsfeld,  1 264,No Website,,,,,
Genderkingen,  1 264,https://genderkingen.de,,,,,
Axstedt,  1 263,https://axstedt.de,,,,,
Auhagen,  1 263,No Website,,,,,
Reinstorf,  1 263,No Website,,,,,
"Waldstetten, M",  1 263,https://waldstetten.de,,,,,
Waake,  1 262,https://waake.de,,,,,
Zusamaltheim,  1 262,https://zusamaltheim.de,,,,,
Gusborn,  1 261,No Website,,,,,
Steinhorst,  1 259,No Website,,,,,
Stadelhofen,  1 259,No Website,,,,,
Neustadt a.Main,  1 259,https://neustadt-main.de,,,,,
Hopferau,  1 259,https://hopferau.de,,,,,
Großschweidnitz,  1 258,https://grossschweidnitz.de,,,,,
Vaale,  1 258,No Website,,,,,
Siefersheim,  1 258,https://siefersheim.de,,,,,
Bleialf,  1 258,https://bleialf.de,,,,,
Egg a.d.Günz,  1 258,No Website,,,,,
Katzhütte,  1 257,No Website,,,,,
Wassenach,  1 256,https://wassenach.de,,,,,
Plötzkau,  1 255,https://ploetzkau.de,,,,,
Lonnig,  1 255,https://lonnig.de,,,,,
Feichten a.d.Alz,  1 255,https://feichten.de,,,,,
Lautrach,  1 254,No Website,,,,,
Helgoland,  1 253,https://helgoland.de,,,,,
Pellingen,  1 253,https://pellingen.de,,,,,
"Markt Einersheim, M",  1 253,https://markt-einersheim.de,,,,,
Ustersbach,  1 251,https://ustersbach.de,,,,,
Eisenberg,  1 251,No Website,,,,,
Gingst,  1 250,No Website,,,,,
Obermaßfeld-Grimmenthal,  1 250,https://obermassfeld-grimmenthal.de,,,,,
Hitzhusen,  1 250,https://hitzhusen.de,,,,,
Georgsdorf,  1 250,No Website,,,,,
Niedermurach,  1 250,No Website,,,,,
Biendorf,  1 249,https://biendorf.de,,,,,
Wiesenau,  1 248,No Website,,,,,
Vielank,  1 247,No Website,,,,,
Kayhude,  1 247,https://kayhude.de,,,,,
Sulzheim,  1 247,https://sulzheim.de,,,,,
Lieser,  1 245,No Website,,,,,
Oberrieden,  1 244,https://oberrieden.de,,,,,
Pellworm,  1 243,https://pellworm.de,,,,,
Glan-Münchweiler,  1 241,https://glan-muenchweiler.de,,,,,
Breitenthal,  1 241,No Website,,,,,
Lüder,  1 240,No Website,,,,,
Apfeldorf,  1 239,https://apfeldorf.de,,,,,
Gstadt a.Chiemsee,  1 238,https://gstadt.de,,,,,
Hüde,  1 237,No Website,,,,,
Pennigsehl,  1 237,No Website,,,,,
Wiesthal,  1 237,No Website,,,,,
Niederbergkirchen,  1 237,https://niederbergkirchen.de,,,,,
Mühlental,  1 236,No Website,,,,,
Buttlar,  1 236,No Website,,,,,
Müssen,  1 236,No Website,,,,,
Tüttendorf,  1 236,No Website,,,,,
Görzke,  1 235,No Website,,,,,
Quitzdorf am See / Kwetanecy pri jezoru,  1 235,No Website,,,,,
Gilten,  1 235,No Website,,,,,
Seibersbach,  1 235,https://seibersbach.de,,,,,
Sulzfeld a.Main,  1 235,https://sulzfeld.de,,,,,
Baar (Schwaben),  1 234,No Website,,,,,
Schillingen,  1 233,https://schillingen.de,,,,,
Aletshausen,  1 233,No Website,,,,,
Maihingen,  1 233,https://maihingen.de,,,,,
"Frickenhausen a.Main, M",  1 232,https://frickenhausen.de,,,,,
Berlingerode,  1 231,No Website,,,,,
"Baudenbach, M",  1 231,https://baudenbach.de,,,,,
Hähnichen,  1 230,No Website,,,,,
Stelzenberg,  1 230,https://stelzenberg.de,,,,,
Hellenhahn-Schellenberg,  1 230,No Website,,,,,
Raitenbuch,  1 230,https://raitenbuch.de,,,,,
Ellzee,  1 230,https://gemeinde-ellzee.de,,,,,
Völpke,  1 229,No Website,,,,,
Welle,  1 227,No Website,,,,,
Carlow,  1 226,No Website,,,,,
Biebelried,  1 226,https://biebelried.de,,,,,
Nauroth,  1 224,No Website,,,,,
Weißkeißel / Wuskidź,  1 223,https://weisskeissel.de,,,,,
Kehrig,  1 223,No Website,,,,,
Weigendorf,  1 223,https://weigendorf.de,,,,,
Friedenfels,  1 223,https://friedenfels.de,,,,,
Hohenkirchen,  1 222,https://hohenkirchen-ostsee.de,,,,,
Hemsbünde,  1 222,No Website,,,,,
Sörgenloch,  1 222,https://soergenloch.de,,,,,
Ruppach-Goldhausen,  1 222,https://ruppach-goldhausen.de,,,,,
Elgersburg,  1 221,No Website,,,,,
Egweil,  1 221,No Website,,,,,
Kellenhusen (Ostsee),  1 220,https://kellenhusen.de,,,,,
Dünsen,  1 220,https://duensen.de,,,,,
Bockenau,  1 219,https://bockenau.de,,,,,
Fürthen,  1 219,No Website,,,,,
Schlagsdorf,  1 218,https://schlagsdorf.de,,,,,
Ebernhahn,  1 218,No Website,,,,,
Essel,  1 217,No Website,,,,,
Helferskirchen,  1 217,No Website,,,,,
"Kohlberg, M",  1 216,https://kohlberg.de,,,,,
Gersten,  1 215,No Website,,,,,
Gotteszell,  1 215,No Website,,,,,
Balzhausen,  1 215,No Website,,,,,
"Barenburg, Flecken",  1 213,No Website,,,,,
Oberpöring,  1 212,No Website,,,,,
Borstel,  1 211,No Website,,,,,
Sindelsdorf,  1 211,No Website,,,,,
Spornitz,  1 210,No Website,,,,,
Pölitz,  1 210,No Website,,,,,
Rethwisch,  1 210,https://rethwisch.de,,,,,
Neuschoo,  1 210,No Website,,,,,
Leupoldsgrün,  1 210,https://leupoldsgruen.de,,,,,
Theisseil,  1 210,No Website,,,,,
Neupetershain/Nowe Wiki,  1 209,https://neupetershain.de,,,,,
Sprakensehl,  1 209,No Website,,,,,
"Schwarzenborn, Stadt",  1 209,https://schwarzenborn.de,,,,,
Münchweiler an der Alsenz,  1 209,https://muenchweiler-alsenz.de,,,,,
Hennweiler,  1 208,https://hennweiler.de,,,,,
Girod,  1 208,https://girod.de,,,,,
Wallmenroth,  1 208,https://wallmenroth.de,,,,,
Schönau a.d.Brend,  1 208,https://schoenau-brend.de,,,,,
Dettum,  1 207,No Website,,,,,
Eppelsheim,  1 207,https://eppelsheim.de,,,,,
Horben,  1 207,https://horben.de,,,,,
Hipstedt,  1 206,No Website,,,,,
Hassendorf,  1 205,https://gemeinde-hassendorf.de,,,,,
Nostorf,  1 204,https://nostorf.de,,,,,
Kirchwalsede,  1 204,No Website,,,,,
Münster,  1 204,https://stadt-muenster.de,,,,,
Schönwald,  1 203,https://schoenwald.de,,,,,
Rohlstorf,  1 203,No Website,,,,,
Nahrendorf,  1 203,No Website,,,,,
Kamern,  1 202,No Website,,,,,
Nebelschütz / Njebjelčicy,  1 202,https://nebelschuetz.de,,,,,
Eyendorf,  1 202,No Website,,,,,
Merzalben,  1 202,No Website,,,,,
Insingen,  1 202,No Website,,,,,
Wust-Fischbeck,  1 201,No Website,,,,,
Effelder,  1 201,No Website,,,,,
Büchel,  1 201,No Website,,,,,
Beutelsbach,  1 201,https://beutelsbach.de,,,,,
Klotten,  1 200,https://klotten.de,,,,,
Nistertal,  1 200,No Website,,,,,
Großenstein,  1 199,No Website,,,,,
Linau,  1 199,https://gemeinde-linau.de,,,,,
Osterwald,  1 199,No Website,,,,,
Seck,  1 199,No Website,,,,,
Höheinöd,  1 198,No Website,,,,,
Dahme,  1 197,https://dahme.de,,,,,
"Wangerooge, Nordseebad",  1 197,https://wangerooge.de,,,,,
Hohenberg-Krusemark,  1 196,No Website,,,,,
Langenorla,  1 196,No Website,,,,,
Boren,  1 196,No Website,,,,,
Dettighofen,  1 195,https://dettighofen.de,,,,,
Ellgau,  1 195,https://ellgau.de,,,,,
Sonneborn,  1 194,No Website,,,,,
Neuenkirchen,  1 194,No Website,,,,,
Hauptstuhl,  1 194,No Website,,,,,
Hirschfeld,  1 193,https://hirschfeld-sachsen.de,,,,,
Weißenohe,  1 192,https://weissenohe.de,,,,,
"Ottenstein, Flecken",  1 191,https://ottenstein.de,,,,,
Krickenbach,  1 191,https://krickenbach.de,,,,,
Burgsalach,  1 191,https://burgsalach.de,,,,,
Tschernitz/Cersk,  1 190,https://tschernitz.de,,,,,
Bergen,  1 190,https://bergen.de,,,,,
Holzhausen an der Haide,  1 189,https://gemeinde-holzhausen.de,,,,,
Hasel,  1 189,No Website,,,,,
Triebel/Vogtl.,  1 187,https://vogtlandkreis.de,,,,,
Busenberg,  1 187,https://busenberg.de,,,,,
Erfweiler,  1 187,No Website,,,,,
Brand,  1 187,No Website,,,,,
Röfingen,  1 187,https://roefingen.de,,,,,
Staudach-Egerndach,  1 187,https://staudach-egerndach.de,,,,,
Alt Meteln,  1 186,https://gemeinde-alt-meteln.de,,,,,
Roskow,  1 186,No Website,,,,,
Garlstorf,  1 186,No Website,,,,,
Westheim,  1 186,https://westheim.de,,,,,
Aichen,  1 185,No Website,,,,,
Hof,  1 183,https://hof.de,,,,,
Grafhorst,  1 182,https://grafhorst.de,,,,,
Wutach,  1 182,https://wutach.de,,,,,
Hirschbach,  1 182,https://gemeinde-hirschbach.de,,,,,
Holzheim,  1 181,https://holzheim.de,,,,,
Walkertshofen,  1 180,https://walkertshofen.de,,,,,
Stechlin,  1 179,https://stechlin.de,,,,,
Königshain,  1 179,No Website,,,,,
Kastorf,  1 179,https://kastorf.de,,,,,
Treben,  1 178,https://gemeinde-treben.de,,,,,
Lembruch,  1 178,No Website,,,,,
"Marktgraitz, M",  1 178,https://marktgraitz.de,,,,,
Gleina,  1 177,No Website,,,,,
Martinroda,  1 177,https://thueringen.de,,,,,
Wagenhoff,  1 176,No Website,,,,,
Oberelbert,  1 176,No Website,,,,,
Rhodt unter Rietburg,  1 176,https://rhodt-unter-rietburg.de,,,,,
Prosselsheim,  1 176,No Website,,,,,
Habach,  1 176,https://habach.de,,,,,
Luisenthal,  1 175,https://thueringen.de,,,,,
Neukirchen,  1 175,https://neukirchen.de,,,,,
Wald,  1 175,https://waldstadt.de,,,,,
Wittenhagen,  1 174,No Website,,,,,
Weißdorf,  1 174,https://weissdorf.de,,,,,
Erlbach,  1 174,https://erlbach.de,,,,,
Dedelstorf,  1 173,No Website,,,,,
Spabrücken,  1 173,No Website,,,,,
Lauter,  1 172,https://lautertal.de,,,,,
Klink,  1 169,No Website,,,,,
St.Gangloff,  1 169,No Website,,,,,
Felm,  1 169,https://gemeinde-felm.de,,,,,
Sembach,  1 169,https://sembach.de,,,,,
Theilenhofen,  1 168,https://theilenhofen.de,,,,,
Dohren,  1 165,No Website,,,,,
"Markt Nordheim, M",  1 165,https://markt-nordheim.de,,,,,
Rieden,  1 164,https://rieden.de,,,,,
Heuweiler,  1 164,https://heuweiler.de,,,,,
Trulben,  1 163,No Website,,,,,
Irlbach,  1 163,https://irlbach.de,,,,,
Lindetal,  1 162,No Website,,,,,
Großkarlbach,  1 162,No Website,,,,,
Heringsdorf,  1 161,https://heringsdorf.de,,,,,
Gnutz,  1 161,https://gnutz.de,,,,,
Oberfell,  1 161,https://oberfell.de,,,,,
Diebach,  1 161,https://diebach.de,,,,,
Rannungen,  1 161,https://bayern.de,,,,,
Bolsterlang,  1 161,https://bolsterlang.de,,,,,
Dreetz,  1 160,https://gemeinde-dreetz.de,,,,,
Munkbrarup,  1 160,https://munkbrarup.de,,,,,
Unterleinleiter,  1 160,https://unterleinleiter.de,,,,,
Trinwillershagen,  1 159,No Website,,,,,
Bruttig-Fankel,  1 159,https://bruttig-fankel.de,,,,,
Freisbach,  1 159,No Website,,,,,
Lissendorf,  1 158,https://lissendorf.de,,,,,
Zangberg,  1 158,No Website,,,,,
Groß Nemerow,  1 157,No Website,,,,,
Nusse,  1 156,https://nusse.de,,,,,
Oetzen,  1 156,No Website,,,,,
Klein Berßen,  1 156,No Website,,,,,
Ilbesheim bei Landau in der Pfalz,  1 156,https://ilbesheim.de,,,,,
Kemnitz,  1 155,No Website,,,,,
Dranske,  1 155,https://gemeinde-dranske.de,,,,,
Lunow-Stolzenhagen,  1 155,No Website,,,,,
Bucha,  1 155,No Website,,,,,
Schwarzenbach,  1 155,https://schwarzenbach.de,,,,,
Neuberend,  1 154,https://neuberend.de,,,,,
Werpeloh,  1 154,No Website,,,,,
Nörtershausen,  1 154,https://noertershausen.de,,,,,
"Wonsees, M",  1 154,https://wonsees.de,,,,,
Pahlen,  1 153,https://gemeinde-pahlen.de,,,,,
Fellheim,  1 153,No Website,,,,,
Jürgenshagen,  1 151,No Website,,,,,
Räckelwitz / Worklecy,  1 150,https://raeckelwitz.de,,,,,
Luhden,  1 150,https://luhden.de,,,,,
Kirchseelte,  1 150,https://kirchseelte.de,,,,,
Dersekow,  1 149,No Website,,,,,
Crinitz,  1 149,No Website,,,,,
Finne,  1 149,No Website,,,,,
Göhl,  1 149,No Website,,,,,
Trassem,  1 149,No Website,,,,,
Nindorf,  1 148,https://nindorf.de,,,,,
Brügge,  1 148,No Website,,,,,
"Neukirchen-Balbini, M",  1 148,No Website,,,,,
Eglfing,  1 148,https://eglfing.de,,,,,
Wingerode,  1 147,No Website,,,,,
Volxheim,  1 147,No Website,,,,,
"Schirnding, M",  1 147,https://schirnding.de,,,,,
Borne,  1 146,No Website,,,,,
Weißenborn,  1 146,No Website,,,,,
Gückingen,  1 146,No Website,,,,,
"Essing, M",  1 146,No Website,,,,,
Neuenkirchen,  1 143,No Website,,,,,
Herzhorn,  1 143,No Website,,,,,
Gusenburg,  1 143,https://gusenburg.de,,,,,
Michelau i.Steigerwald,  1 143,https://michelau.de,,,,,
Oppurg,  1 142,No Website,,,,,
Rothenstein,  1 142,No Website,,,,,
Brauneberg,  1 142,https://brauneberg.de,,,,,
Schwedelbach,  1 141,No Website,,,,,
Ziethen,  1 140,No Website,,,,,
Eichigt,  1 138,https://eichigt.de,,,,,
Oberpleichfeld,  1 138,https://oberpleichfeld.de,,,,,
Tagmersheim,  1 138,https://tagmersheim.de,,,,,
Enge-Sande,  1 137,https://enge-sande.de,,,,,
"Polle, Flecken",  1 137,No Website,,,,,
Nanzdietschweiler,  1 137,https://nanzdietschweiler.de,,,,,
Kirchberg,  1 137,https://kirchberg.de,,,,,
Speinshart,  1 136,https://speinshart.de,,,,,
Hellwege,  1 135,No Website,,,,,
"Neustadt am Kulm, St",  1 135,No Website,,,,,
Ehingen,  1 135,https://ehingen.de,,,,,
Eldena,  1 134,No Website,,,,,
Blankenheim,  1 134,https://blankenheim.de,,,,,
Mettendorf,  1 134,No Website,,,,,
Schwarza,  1 133,https://schwarza.de,,,,,
Klüsserath,  1 133,No Website,,,,,
"Leuchtenberg, M",  1 133,https://leuchtenberg.de,,,,,
Oberotterbach,  1 132,https://oberotterbach.de,,,,,
Neuhütten,  1 132,No Website,,,,,
Benz,  1 131,No Website,,,,,
Altenkrempe,  1 131,https://altenkrempe.de,,,,,
Gütenbach,  1 131,https://guetenbach.de,,,,,
Unterroth,  1 131,No Website,,,,,
Ungerhausen,  1 131,https://ungerhausen.de,,,,,
Born a. Darß,  1 130,https://fischland-darss-zingst.de,,,,,
Zellertal,  1 130,No Website,,,,,
Wehr,  1 130,https://wehr.de,,,,,
Dannewerk,  1 129,https://dannewerk.de,,,,,
Glött,  1 129,No Website,,,,,
Todesfelde,  1 128,https://todesfelde.de,,,,,
Buchbrunn,  1 128,https://buchbrunn.de,,,,,
Hunding,  1 128,https://hunding.de,,,,,
"Thierstein, M",  1 126,https://thierstein.de,,,,,
Friedewald,  1 125,No Website,,,,,
Aach,  1 125,https://aach.de,,,,,
"Ippesheim, M",  1 125,https://ippesheim.de,,,,,
Neufraunhofen,  1 124,No Website,,,,,
Windberg,  1 123,https://windberg.de,,,,,
Neuwittenbek,  1 122,No Website,,,,,
Zarrendorf,  1 121,https://zarrendorf.de,,,,,
"Oberscheinfeld, M",  1 121,https://oberscheinfeld.de,,,,,
Alfeld,  1 121,https://alfeld.de,,,,,
Körperich,  1 120,No Website,,,,,
Engelthal,  1 120,No Website,,,,,
Scherstetten,  1 120,https://scherstetten.de,,,,,
Neitersen,  1 119,No Website,,,,,
Üdersdorf,  1 118,https://uedersdorf.de,,,,,
Sulzdorf a.d.Lederhecke,  1 118,No Website,,,,,
Stettfeld,  1 118,No Website,,,,,
Höttingen,  1 116,https://hoettingen.de,,,,,
Wittmar,  1 115,No Website,,,,,
Bötersen,  1 115,No Website,,,,,
Zenting,  1 115,No Website,,,,,
Bovenau,  1 114,https://bovenau.de,,,,,
Mühl Rosin,  1 113,https://muehlrosin.de,,,,,
Spantekow,  1 112,No Website,,,,,
Rohrsen,  1 112,No Website,,,,,
Betzendorf,  1 111,No Website,,,,,
Linden,  1 111,https://linden.de,,,,,
Gries,  1 110,https://griesheim.de,,,,,
Longkamp,  1 110,https://longkamp.de,,,,,
Mehlbach,  1 109,No Website,,,,,
Oberzissen,  1 109,https://oberzissen.de,,,,,
Wiesenbronn,  1 109,https://wiesenbronn.de,,,,,
Lindenberg,  1 108,https://lindenberg.de,,,,,
Neukirchen,  1 107,https://neukirchen-vluyn.de,,,,,
Rhade,  1 107,https://gemeinde-rhade.de,,,,,
Tarnow,  1 106,No Website,,,,,
Schülp b. Rendsburg,  1 106,https://schuelp.de,,,,,
Bahrenborstel,  1 105,No Website,,,,,
Winden,  1 104,No Website,,,,,
Schönberg,  1 104,https://schoenberg.de,,,,,
Turnow-Preilack/Turnow-Pśiłuk,  1 103,No Website,,,,,
Ederheim,  1 103,No Website,,,,,
Brehme,  1 102,No Website,,,,,
Blankenhagen,  1 101,No Website,,,,,
Pölzig,  1 101,No Website,,,,,
Dunum,  1 101,https://dunum.de,,,,,
Jerxheim,  1 101,https://wolfenbuettel.de,,,,,
Steigra,  1 100,No Website,,,,,
Oldendorf,  1 100,No Website,,,,,
Spangdahlem,  1 100,No Website,,,,,
Waxweiler,  1 100,No Website,,,,,
Wolferstadt,  1 100,https://wolferstadt.de,,,,,
Ingenried,  1 100,https://ingenried.de,,,,,
Dommershausen,  1 099,No Website,,,,,
Dormettingen,  1 099,https://dormettingen.de,,,,,
Landolfshausen,  1 098,No Website,,,,,
Mittelnkirchen,  1 098,No Website,,,,,
Burk,  1 098,No Website,,,,,
Reuth b.Erbendorf,  1 098,No Website,,,,,
Sankt Julian,  1 097,https://sankt-julian.de,,,,,
Wernersberg,  1 097,https://wernersberg.de,,,,,
Holzheim a.Forst,  1 097,https://holzheim.de,,,,,
Halsbach,  1 097,https://halsbach.de,,,,,
Wimmelburg,  1 096,No Website,,,,,
Mühlhausen im Täle,  1 096,https://muehlhausen-taele.de,,,,,
Bechtsrieth,  1 096,https://bechtsrieth.de,,,,,
Schollene,  1 095,No Website,,,,,
Gössenheim,  1 095,No Website,,,,,
Wusterhusen,  1 094,No Website,,,,,
Beiersdorf,  1 094,https://beiersdorf.de,,,,,
Flöthe,  1 094,No Website,,,,,
Sippersfeld,  1 094,No Website,,,,,
Ramsthal,  1 094,https://ramsthal.de,,,,,
Thaining,  1 094,https://thaining.de,,,,,
Berkenbrück,  1 093,No Website,,,,,
Bodenrode-Westhausen,  1 093,No Website,,,,,
Osterby,  1 093,https://osterby.de,,,,,
Neuharlingersiel,  1 093,https://neuharlingersiel.de,,,,,
Masburg,  1 093,https://masburg.de,,,,,
Sievershütten,  1 092,No Website,,,,,
"Neuhaus (Oste), Flecken",  1 091,No Website,,,,,
Barver,  1 091,No Website,,,,,
Jameln,  1 090,No Website,,,,,
Malliß,  1 089,No Website,,,,,
Dorfhain,  1 089,https://dorfhain.de,,,,,
Haselau,  1 089,https://haselau.de,,,,,
Mittelneufnach,  1 089,https://mittelneufnach.de,,,,,
Dobersdorf,  1 088,https://dobersdorf.de,,,,,
Echem,  1 088,https://echem.de,,,,,
Bettingen,  1 088,No Website,,,,,
Hirschfeld,  1 087,https://hirschfeld-sachsen.de,,,,,
Wolken,  1 087,No Website,,,,,
Birresborn,  1 086,https://birresborn.de,,,,,
Neu Zauche/Nowa Niwa,  1 085,No Website,,,,,
"Seinsheim, M",  1 085,https://seinsheim.de,,,,,
Jördenstorf,  1 084,No Website,,,,,
Blowatz,  1 084,No Website,,,,,
Timmaspe,  1 084,https://timmaspe.de,,,,,
Flomborn,  1 084,https://flomborn.de,,,,,
Galenbeck,  1 083,https://gemeinde-galenbeck.de,,,,,
Bastorf,  1 083,No Website,,,,,
Thomm,  1 083,No Website,,,,,
Trittenheim,  1 083,https://trittenheim.de,,,,,
Nordheim v.d.Rhön,  1 083,https://nordheim-rhoen.de,,,,,
Döllstädt,  1 082,No Website,,,,,
Wester-Ohrstedt,  1 082,https://wester-ohrstedt.de,,,,,
Hochdonn,  1 082,No Website,,,,,
Langenbach bei Kirburg,  1 082,https://kirburg.de,,,,,
Ergersheim,  1 081,https://ergersheim.de,,,,,
Klein Trebbow,  1 080,No Website,,,,,
Gielow,  1 079,No Website,,,,,
Lehe,  1 079,No Website,,,,,
Maxsain,  1 079,No Website,,,,,
Dobbertin,  1 078,https://dobbertin.de,,,,,
Balgstädt,  1 078,No Website,,,,,
